id,special_cond,light,weather,wind,wind_speed,precipitation,visibility
A-2336298,Unknown,Daylight,Fair,Other,8,0,10
A-2337608,Unknown,Daylight,Fair,Other,5,0,10
A-2339076,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,0,0,10
A-2340569,Unknown,Daylight,Fair,Other,0,0,10
A-2340577,Unknown,Daylight,Fair,Other,7,0,10
A-2340581,Unknown,Daylight,Fair,Other,0,0,10
A-2341848,Unknown,Darkness_Lights_Unlit,Fair,Other,3,0,10
A-2344079,Unknown,Darkness_Lights_Unlit,Fair,Other,6,0,10
A-2344080,Unknown,Daylight,Fair,Other,0,0,10
A-2345397,Signal_StopSign,Darkness_Lights_Unlit,Fair,Other,6,0,10
A-2345398,Unknown,Daylight,Fair,Other,3,0,10
A-2345399,Unknown,Daylight,Fair,Other,0,0,10
A-2345400,Unknown,Daylight,Fair,Other,0,0,10
A-2345403,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,0,0,10
A-2346555,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,0,0,10
A-2346557,RoadHighwayJunction,Daylight,Fair,Other,3,0,10
A-2346561,RoadHighwayJunction,Daylight,Fair,Other,0,0,10
A-2346562,Unknown,Daylight,Fair,Other,8,0,10
A-2347699,Signal_StopSign,Daylight,Fair,Other,5,0,10
A-2348875,Unknown,Daylight,Fair,Other,10,0,10
A-2348879,Unknown,Daylight,Fair,Other,14,0,10
A-2348881,Signal_StopSign,Daylight,Fair,Other,8,0,10
A-2348882,Signal_StopSign,Daylight,Fair,Other,8,0,10
A-2348885,Unknown,Daylight,Fair,Other,12,0,10
A-2348886,Signal_StopSign,Darkness_Lights_Unlit,Fair,Other,5,0,10
A-2348887,Signal_StopSign,Darkness_Lights_Unlit,Fair,Other,5,0,10
A-2349934,Unknown,Darkness_Lights_Lit,Fair,Other,7,0,10
A-2351715,Unknown,Daylight,Fair,Other,0,0,9
A-2351716,RoadHighwayJunction,Daylight,Fair,Other,6,0,10
A-2352784,RoadHighwayJunction,Daylight,Fair,Other,14,0,10
A-2352786,Unknown,Darkness_Lights_Lit,Fair,Other,12,0,10
A-2352787,Unknown,Darkness_Lights_Lit,Fair,Other,8,0,10
A-2355052,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,3,0,10
A-2355836,Unknown,Daylight,Fair,Other,5,0,10
A-2355837,RoadHighwayJunction,Daylight,Fair,Other,9,0,10
A-2355839,Unknown,Daylight,Fair,Other,9,0,10
A-2355840,Other,Daylight,Fair,Other,0,0,10
A-2355841,Unknown,Daylight,Fair,Other,0,0,10
A-2355849,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,3,0,10
A-2359073,Unknown,Daylight,Fair,Other,0,0,10
A-2360950,Unknown,Daylight,Fair,Other,5,0,10
A-2361824,RoadHighwayJunction,Darkness_Lights_Unlit,Fair,Other,0,0,10
A-2361826,Signal_StopSign,Daylight,Fair,Other,6,0,10
A-2361827,Unknown,Darkness_Lights_Lit,Fair,Other,3,0,10
A-2363007,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,8,0,10
A-2363011,Unknown,Daylight,Fair,Other,0,0,8
A-2363012,RoadHighwayJunction,Daylight,Fair,Other,0,0,8
A-2363025,Unknown,Darkness_Lights_Lit,Fair,Other,7,0,10
A-2365015,RoadHighwayJunction,Darkness_Lights_Unlit,Raining,Other,10,0.01,10
A-2365016,Unknown,Daylight,Raining,Other,10,0.02,10
A-2365017,RoadHighwayJunction,Daylight,Fair,Other,10,0.05,10
A-2365018,Signal_StopSign,Daylight,Raining,Other,10,0.02,10
A-2365019,RoadHighwayJunction,Daylight,Raining,Other,10,0.01,10
A-2365022,Unknown,Daylight,Fair,Other,16,0,10
A-2366656,Unknown,Darkness_Lights_Lit,Other,Other,10,0,10
A-2368264,Unknown,Daylight,Other,Other,6,0,7
A-2368266,Unknown,Daylight,Raining,Other,3,0.02,10
A-2368279,Unknown,Darkness_Lights_Lit,Fair,Other,3,0,10
A-2369930,Other,Darkness_Lights_Lit,Fair,Other,13,0,10
A-2370817,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,6,0,10
A-2373377,Unknown,Daylight,Fair,Other,8,0,10
A-2374394,Unknown,Daylight,Fair,Other,5,0,10
A-2375750,Signal_StopSign,Daylight,Fair,Other,5,0,10
A-2375751,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,9,0,10
A-2377856,Unknown,Daylight,Fair,Other,0,0,10
A-2377857,Unknown,Daylight,Fair,Other,0,0,10
A-2377859,RoadHighwayJunction,Darkness_Lights_Unlit,Fair,Other,3,0,10
A-2377860,Unknown,Darkness_Lights_Unlit,Fair,Other,0,0,10
A-2377863,Unknown,Darkness_Lights_Lit,Fair,Other,5,0,10
A-2379255,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,0,0,10
A-2379256,RoadHighwayJunction,Darkness_Lights_Unlit,Fair,Other,0,0,10
A-2379258,Unknown,Daylight,Fair,Other,5,0,10
A-2379259,RoadHighwayJunction,Daylight,Fair,Other,0,0,10
A-2379262,RoadHighwayJunction,Daylight,Fair,Other,0,0,10
A-2379264,Unknown,Darkness_Lights_Lit,Fair,Other,0,0,10
A-2379265,Unknown,Darkness_Lights_Lit,Fair,Other,0,0,10
A-2379266,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,0,0,10
A-2379269,Unknown,Darkness_Lights_Lit,Fair,Other,0,0,10
A-2383394,Unknown,Darkness_Lights_Lit,Fair,Other,0,0,4
A-2383395,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,0,0,4
A-2383396,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,0,0,4
A-2383397,Unknown,Darkness_Lights_Lit,Fair,Other,0,0,4
A-2383400,Other,Daylight,Fair,Other,9,0,10
A-2383403,Unknown,Daylight,Raining,Other,5,0.09,10
A-2383404,Unknown,Daylight,Fair,Other,0,0,10
A-2383405,RoadHighwayJunction,Daylight,Fair,Other,8,0,10
A-2384879,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,3,0,10
A-2384881,Unknown,Daylight,Fair,Other,0,0,10
A-2384882,Other,Daylight,Fair,Other,0,0,10
A-2384883,RoadHighwayJunction,Daylight,Fair,Other,0,0,10
A-2384885,Unknown,Daylight,Fair,Other,6,0,10
A-2384889,Unknown,Daylight,Fair,Other,0,0,10
A-2384890,Unknown,Darkness_Lights_Lit,Fair,Other,7,0,10
A-2384891,Unknown,Darkness_Lights_Lit,Fair,Other,7,0,10
A-2384892,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,3,0,10
A-2386361,Unknown,Darkness_Lights_Lit,Fair,Other,0,0,10
A-2386362,RoadHighwayJunction,Daylight,Fair,Other,3,0,8
A-2386366,Unknown,Daylight,Fair,Other,0,0,10
A-2388158,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,7,0,10
A-2388159,Signal_StopSign,Daylight,Fair,Other,5,0,10
A-2388161,Unknown,Daylight,Fair,Other,0,0,10
A-2388163,Unknown,Daylight,Fair,Other,6,0,10
A-2389939,Signal_StopSign,Darkness_Lights_Unlit,Fair,Other,0,0,10
A-2389940,Signal_StopSign,Darkness_Lights_Unlit,Fair,Other,0,0,10
A-2389941,Unknown,Daylight,Fair,Other,3,0,10
A-2389943,Unknown,Daylight,Fair,Other,7,0,10
A-2389944,Unknown,Daylight,Fair,Other,3,0,10
A-2389945,RoadHighwayJunction,Daylight,Fair,Other,3,0,10
A-2389946,RoadHighwayJunction,Daylight,Fair,Other,3,0,10
A-2389948,Unknown,Daylight,Fair,Other,3,0,10
A-2389949,Unknown,Daylight,Fair,Other,0,0,10
A-2389952,Unknown,Daylight,Fair,Other,3,0,10
A-2389953,RoadHighwayJunction,Daylight,Fair,Other,0,0,10
A-2389955,Signal_StopSign,Darkness_Lights_Unlit,Fair,Other,3,0,10
A-2389957,Unknown,Darkness_Lights_Lit,Fair,Other,3,0,10
A-2389958,Unknown,Darkness_Lights_Lit,Fair,Other,3,0,10
A-2389959,Unknown,Darkness_Lights_Lit,Fair,Other,0,0,10
A-2389960,Unknown,Darkness_Lights_Lit,Fair,Other,0,0,10
A-2391482,RoadHighwayJunction,Daylight,Fair,Other,6,0,10
A-2391483,Unknown,Daylight,Fair,Other,6,0,10
A-2391484,Unknown,Daylight,Fair,Other,6,0,10
A-2392592,Unknown,Darkness_Lights_Lit,Fair,Other,0,0,10
A-2392593,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,0,0,10
A-2393736,RoadHighwayJunction,Darkness_Lights_Unlit,Fair,Other,5,0,10
A-2393737,Unknown,Daylight,Fair,Other,3,0,10
A-2393745,Unknown,Daylight,Fair,Other,15,0,10
A-2393751,Unknown,Darkness_Lights_Lit,Fair,Other,8,0,10
A-2393752,Unknown,Darkness_Lights_Lit,Fair,Other,8,0,10
A-2395079,Other,Daylight,Fair,Other,15,0,10
A-2395080,Unknown,Daylight,Fair,Other,15,0,10
A-2395081,Unknown,Daylight,Fair,Other,15,0,10
A-2395082,Unknown,Daylight,Fair,Other,16,0,10
A-2395083,RoadHighwayJunction,Daylight,Fair,Other,10,0,10
A-2396432,Unknown,Darkness_Lights_Lit,Fair,Other,16,0,10
A-2396435,Unknown,Daylight,Fair,Other,12,0,10
A-2396437,Signal_StopSign,Daylight,Fair,Other,14,0,10
A-2396438,Unknown,Daylight,Fair,Other,14,0,10
A-2399722,Unknown,Daylight,Fair,Other,3,0,10
A-2399723,Unknown,Daylight,Fair,Other,0,0,10
A-2399724,Unknown,Daylight,Fair,Other,0,0,10
A-2399727,Pedestrian_Crossing,Daylight,Fair,Other,0,0,5
A-2404839,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,5,0,10
A-2404844,Unknown,Daylight,Fair,Other,9,0,10
A-2404853,Unknown,Darkness_Lights_Unlit,Fair,Other,10,0,10
A-2404856,Unknown,Daylight,Fair,Other,13,0,10
A-2404859,Unknown,Darkness_Lights_Lit,Fair,Other,5,0,10
A-2406239,Unknown,Darkness_Lights_Lit,Fair,Other,3,0,10
A-2408188,Unknown,Daylight,Fair,Other,6,0,10
A-2408190,Unknown,Darkness_Lights_Lit,Fair,Other,9,0,10
A-2408191,Unknown,Darkness_Lights_Lit,Fair,Other,7,0,10
A-2409507,Unknown,Daylight,Fair,Other,3,0,10
A-2409508,Unknown,Daylight,Fair,Other,3,0,10
A-2409510,RoadHighwayJunction,Daylight,Fair,Other,9,0,10
A-2410950,Unknown,Daylight,Fair,Other,12,0,10
A-2410954,Unknown,Darkness_Lights_Unlit,Fair,Other,13,0,10
A-2410955,Unknown,Darkness_Lights_Unlit,Fair,Other,14,0,10
A-2412293,Unknown,Daylight,Fair,Other,12,0,10
A-2412296,Signal_StopSign,Daylight,Fair,Other,10,0,10
A-2413769,Unknown,Darkness_Lights_Lit,Fair,Other,3,0,10
A-2413770,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,3,0,10
A-2417100,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,7,0,10
A-2417101,Unknown,Daylight,Fair,Other,9,0,10
A-2417102,Unknown,Daylight,Fair,Other,7,0,10
A-2417103,Other,Daylight,Fair,Other,7,0,10
A-2417107,Unknown,Darkness_Lights_Lit,Fair,Other,8,0,10
A-2419628,Unknown,Daylight,Fair,Other,7,0,10
A-2421089,Unknown,Darkness_Lights_Unlit,Fair,Other,5,0,10
A-2421097,Unknown,Daylight,Fair,Other,7,0,10
A-2421098,Unknown,Daylight,Fair,Other,8,0,10
A-2421102,Unknown,Daylight,Fair,Other,17,0,10
A-2421103,RoadHighwayJunction,Daylight,Fair,Other,17,0,10
A-2422505,Signal_StopSign,Daylight,Fair,Other,0,0,10
A-2423894,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,7,0,10
A-2426137,Signal_StopSign,Daylight,Fair,Other,3,0,10
A-2426138,Signal_StopSign,Daylight,Fair,Other,3,0,10
A-2426139,Unknown,Daylight,Fair,Other,3,0,10
A-2426141,Unknown,Daylight,Fair,Other,0,0,10
A-2426145,RoadHighwayJunction,Daylight,Fair,Other,8,0,10
A-2426146,Unknown,Darkness_Lights_Lit,Fair,Other,7,0,10
A-2427589,Unknown,Daylight,Fair,Other,5,0,10
A-2427594,Unknown,Daylight,Fair,Other,3,0,10
A-2427595,Signal_StopSign,Daylight,Fair,Other,3,0,10
A-2427599,Unknown,Daylight,Fair,Other,6,0,10
A-2429091,Unknown,Daylight,Fair,Other,3,0,10
A-2429093,Unknown,Darkness_Lights_Lit,Fair,Other,5,0,10
A-2431999,Unknown,Darkness_Lights_Lit,Fair,Other,18,0,10
A-2432000,Unknown,Daylight,Fair,Other,13,0,10
A-2432001,Unknown,Daylight,Fair,Other,13,0,10
A-2432005,Unknown,Daylight,Fair,Other,14,0,10
A-2432006,Signal_StopSign,Daylight,Fair,Other,8,0,10
A-2432010,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,0,0,10
A-2435742,Signal_StopSign,Daylight,Fair,Other,14,0,10
A-2435743,Signal_StopSign,Daylight,Fair,Other,14,0,10
A-2435744,Unknown,Daylight,Fair,Other,14,0,10
A-2435745,Unknown,Daylight,Fair,Other,8,0,10
A-2437132,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,9,0,10
A-2437133,Unknown,Darkness_Lights_Lit,Fair,Other,5,0,10
A-2437140,Unknown,Daylight,Fair,Other,12,0,10
A-2438607,Signal_StopSign,Daylight,Fair,Other,8,0,10
A-2438625,Unknown,Daylight,Fair,Other,8,0,10
A-2438626,Unknown,Daylight,Fair,Other,8,0,10
A-2438627,Unknown,Daylight,Fair,Other,0,0,10
A-2438629,Unknown,Darkness_Lights_Lit,Fair,Other,5,0,10
A-2438630,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,14,0,10
A-2440174,Unknown,Darkness_Lights_Lit,Fair,Other,6,0,10
A-2441631,Unknown,Daylight,Fair,Other,0,0,10
A-2441632,RoadHighwayJunction,Daylight,Fair,Other,0,0,10
A-2441634,Unknown,Daylight,Fair,Other,10,0,10
A-2443050,Unknown,Darkness_Lights_Lit,Fair,Other,5,0,10
A-2443051,Unknown,Darkness_Lights_Lit,Fair,Other,6,0,10
A-2443961,Unknown,Darkness_Lights_Lit,Fair,Other,5,0,10
A-2444984,Pedestrian_Crossing,Darkness_Lights_Lit,Fair,Other,3,0,10
A-2444985,Unknown,Darkness_Lights_Lit,Fair,Other,3,0,10
A-2444986,Pedestrian_Crossing,Darkness_Lights_Lit,Fair,Other,6,0,10
A-2444987,Unknown,Daylight,Fair,Other,8,0,10
A-2444988,RoadHighwayJunction,Daylight,Fair,Other,8,0,10
A-2444989,Signal_StopSign,Daylight,Fair,Other,8,0,10
A-2444990,Unknown,Darkness_Lights_Lit,Fair,Other,5,0,10
A-2444994,Unknown,Daylight,Fair,Other,3,0,10
A-2444995,Signal_StopSign,Daylight,Fair,Other,7,0,10
A-2444998,Unknown,Daylight,Fair,Other,6,0,10
A-2445004,Other,Daylight,Fair,Other,0,0,10
A-2446555,RoadHighwayJunction,Daylight,Fair,Other,6,0,10
A-2448253,Unknown,Daylight,Fair,Other,8,0,10
A-2448254,Unknown,Daylight,Fair,Other,8,0,10
A-2449616,Unknown,Daylight,Fair,Other,8,0,10
A-2451074,Unknown,Darkness_Lights_Lit,Fair,Other,3,0,10
A-2451075,Unknown,Darkness_Lights_Lit,Fair,Other,3,0,10
A-2451076,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,3,0,10
A-2451082,RoadHighwayJunction,Daylight,Fair,Other,6,0,10
A-2451086,Unknown,Daylight,Fair,Other,12,0,10
A-2452576,Unknown,Daylight,Fair,Other,0,0,10
A-2453525,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,3,0,10
A-2453526,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,3,0,10
A-2453527,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,0,0,5
A-2453528,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,0,0,5
A-2454548,Unknown,Daylight,Fair,Other,5,0,10
A-2454551,Unknown,Darkness_Lights_Lit,Fair,Other,0,0,10
A-2454553,Unknown,Daylight,Fair,Other,12,0,10
A-2454555,Unknown,Darkness_Lights_Lit,Fair,Other,3,0,10
A-2455624,Unknown,Darkness_Lights_Unlit,Fair,Other,6,0,10
A-2455626,Unknown,Daylight,Fair,Other,3,0,10
A-2455632,Unknown,Daylight,Fair,Other,9,0,10
A-2457286,Unknown,Daylight,Fair,Other,0,0,10
A-2457288,Other,Daylight,Fair,Other,3,0,10
A-2457289,Signal_StopSign,Daylight,Fair,Other,3,0,10
A-2458520,Unknown,Darkness_Lights_Lit,Fair,Other,5,0,10
A-2458521,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,7,0,10
A-2458522,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,5,0,10
A-2458523,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,0,0,10
A-2458824,Unknown,Daylight,Fair,Other,6,0,10
A-2459065,Signal_StopSign,Daylight,Fair,Other,5,0,10
A-2459360,Unknown,Daylight,Fair,Other,5,0,10
A-2459365,Unknown,Daylight,Fair,Other,0,0,10
A-2459366,Unknown,Darkness_Lights_Lit,Fair,Other,0,0,10
A-2459371,Unknown,Daylight,Fair,Other,3,0,10
A-2459374,Unknown,Darkness_Lights_Lit,Fair,Other,0,0,10
A-2459378,Unknown,Darkness_Lights_Lit,Fair,Other,3,0,10
A-2459649,Unknown,Daylight,Fair,Other,7,0,10
A-2459651,Unknown,Daylight,Fair,Other,10,0,7
A-2461346,Unknown,Daylight,Fair,Other,3,0,10
A-2462583,Unknown,Darkness_Lights_Lit,Fair,Other,6,0,10
A-2463904,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,3,0,10
A-2463905,Unknown,Daylight,Fair,Other,0,0,10
A-2463906,Unknown,Daylight,Fair,Other,0,0,10
A-2463908,Unknown,Daylight,Fair,Other,5,0,10
A-2463910,Signal_StopSign,Daylight,Fair,Other,6,0,10
A-2465119,Unknown,Daylight,Fair,Other,3,0,10
A-2465122,Unknown,Daylight,Fair,Other,0,0,10
A-2465128,Unknown,Daylight,Fair,Other,3,0,10
A-2466549,Unknown,Darkness_Lights_Lit,Fair,Other,6,0,10
A-2466556,Unknown,Daylight,Fair,Other,16,0,10
A-2466559,Unknown,Daylight,Fair,Other,15,0,10
A-2468159,Unknown,Darkness_Lights_Unlit,Fair,Other,7,0,10
A-2468160,Unknown,Darkness_Lights_Unlit,Fair,Other,7,0,10
A-2468161,Unknown,Darkness_Lights_Unlit,Fair,Other,7,0,10
A-2468162,RoadHighwayJunction,Daylight,Fair,Other,6,0,10
A-2468163,Signal_StopSign,Daylight,Fair,Other,6,0,10
A-2468164,Unknown,Daylight,Fair,Other,3,0,10
A-2468167,Unknown,Darkness_Lights_Lit,Fair,Other,5,0,10
A-2468168,Unknown,Daylight,Fair,Other,8,0,10
A-2468169,Unknown,Darkness_Lights_Lit,Fair,Other,5,0,10
A-2471319,Unknown,Daylight,Fair,Other,15,0,10
A-2471322,Unknown,Daylight,Fair,Other,15,0,10
A-2471324,Unknown,Daylight,Fair,Other,13,0,10
A-2471325,Signal_StopSign,Daylight,Fair,Other,13,0,10
A-2472600,Unknown,Darkness_Lights_Lit,Fair,Other,0,0,10
A-2472601,Unknown,Daylight,Fair,Other,0,0,10
A-2472602,Unknown,Daylight,Fair,Other,6,0,10
A-2472604,RoadHighwayJunction,Daylight,Fair,Other,10,0,10
A-2474007,Unknown,Daylight,Fair,Other,8,0,10
A-2475249,Unknown,Darkness_Lights_Lit,Fair,Other,0,0,10
A-2475250,RoadHighwayJunction,Darkness_Lights_Lit,Other,Other,5,0,10
A-2476509,Unknown,Daylight,Fair,Other,0,0,10
A-2476512,Unknown,Darkness_Lights_Lit,Fair,Other,6,0,10
A-2478592,Signal_StopSign,Daylight,Fair,Other,0,0,10
A-2478597,Unknown,Daylight,Fair,Other,8,0,10
A-2478598,Unknown,Daylight,Fair,Other,12,0,10
A-2479289,Unknown,Daylight,Fair,Other,9,0,10
A-2481143,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,7,0,10
A-2481144,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,7,0,10
A-2482033,RoadHighwayJunction,Darkness_Lights_Unlit,Fair,Other,5,0,10
A-2482034,RoadHighwayJunction,Daylight,Fair,Other,9,0,10
A-2482036,Unknown,Daylight,Fair,Other,7,0,10
A-2482039,RoadHighwayJunction,Daylight,Fair,Other,6,0,10
A-2482040,Unknown,Daylight,Fair,Other,6,0,10
A-2484765,Signal_StopSign,Daylight,Fair,Other,3,0,10
A-2484766,Unknown,Daylight,Fair,Other,6,0,10
A-2484769,Unknown,Daylight,Fair,Other,7,0,10
A-2484772,RoadHighwayJunction,Daylight,Fair,Other,9,0,10
A-2484774,Unknown,Daylight,Fair,Other,9,0,10
A-2484776,RoadHighwayJunction,Daylight,Fair,Other,5,0,10
A-2484777,RoadHighwayJunction,Daylight,Fair,Other,8,0,10
A-2484779,Unknown,Darkness_Lights_Lit,Fair,Other,10,0,10
A-2486011,Unknown,Darkness_Lights_Lit,Fair,Other,3,0,10
A-2486012,Unknown,Daylight,Fair,Other,3,0,10
A-2486014,Unknown,Daylight,Fair,Other,3,0,10
A-2486017,RoadHighwayJunction,Daylight,Fair,Other,13,0,10
A-2488792,Unknown,Daylight,Fair,Other,6,0,10
A-2488793,Unknown,Daylight,Fair,Other,7,0,10
A-2488794,Unknown,Daylight,Fair,Other,7,0,10
A-2488796,Unknown,Daylight,Fair,Other,5,0,10
A-2488800,RoadHighwayJunction,Daylight,Fair,Other,5,0,10
A-2488802,Unknown,Darkness_Lights_Lit,Fair,Other,17,0,10
A-2489893,Unknown,Daylight,Fair,Other,0,0,10
A-2489897,RoadHighwayJunction,Daylight,Fair,Other,12,0,10
A-2489898,RoadHighwayJunction,Daylight,Fair,Other,12,0,10
A-2489902,Unknown,Darkness_Lights_Unlit,Fair,Other,9,0,10
A-2489906,Unknown,Darkness_Lights_Lit,Fair,Other,13,0,10
A-2492514,Unknown,Daylight,Fair,Other,5,0,10
A-2492515,Signal_StopSign,Daylight,Fair,Other,5,0,10
A-2492518,Unknown,Daylight,Fair,Other,3,0,10
A-2492519,Unknown,Daylight,Fair,Other,0,0,10
A-2492520,Signal_StopSign,Daylight,Fair,Other,5,0,10
A-2492521,Unknown,Daylight,Fair,Other,5,0,10
A-2492525,Unknown,Daylight,Fair,Other,3,0,10
A-2492526,Unknown,Daylight,Fair,Other,6,0,10
A-2492528,Unknown,Daylight,Fair,Other,7,0,10
A-2492529,RoadHighwayJunction,Daylight,Fair,Other,8,0,10
A-2493907,Unknown,Darkness_Lights_Lit,Fair,Other,9,0,10
A-2493909,Unknown,Darkness_Lights_Lit,Fair,Other,6,0,10
A-2493911,Unknown,Daylight,Fair,Other,8,0,7
A-2493912,Unknown,Daylight,Fair,Other,0,0,10
A-2493913,Unknown,Daylight,Fair,Other,5,0,10
A-2493914,RoadHighwayJunction,Daylight,Fair,Other,0,0,10
A-2493915,Unknown,Daylight,Fair,Other,6,0,10
A-2493916,RoadHighwayJunction,Daylight,Fair,Other,3,0,10
A-2493918,Unknown,Daylight,Fair,Other,3,0,10
A-2493921,Unknown,Daylight,Fair,Other,7,0,10
A-2495225,Unknown,Darkness_Lights_Lit,Other,Other,12,0,10
A-2497093,Unknown,Daylight,Fair,Other,12,0,10
A-2497098,Signal_StopSign,Daylight,Fair,Other,7,0,10
A-2497105,Unknown,Daylight,Fair,Other,3,0,10
A-2497107,Unknown,Darkness_Lights_Lit,Fair,Windy,21,0,8
A-2498476,Unknown,Darkness_Lights_Lit,Fair,Unknown,NA,NA,10
A-2498483,Signal_StopSign,Daylight,Fair,Other,3.5,NA,10
A-2498484,RoadHighwayJunction,Daylight,Fair,Other,3.5,NA,10
A-2498489,Unknown,Daylight,Fair,Other,4.6,NA,10
A-2498490,Unknown,Daylight,Fair,Other,4.6,NA,10
A-2499110,Unknown,Darkness_Lights_Lit,Fair,Other,15,NA,10
A-2499111,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,15,NA,10
A-2499113,Unknown,Daylight,Fair,Unknown,NA,NA,10
A-2499117,Unknown,Daylight,Fair,Other,5.8,NA,10
A-2499122,RoadHighwayJunction,Daylight,Fair,Unknown,NA,NA,10
A-2499124,Signal_StopSign,Daylight,Fair,Unknown,NA,NA,10
A-2499126,Unknown,Daylight,Fair,Unknown,NA,NA,10
A-2499129,Unknown,Darkness_Lights_Lit,Fair,Other,4.6,NA,10
A-2499130,Unknown,Darkness_Lights_Lit,Fair,Unknown,NA,NA,10
A-2500372,Unknown,Daylight,Fair,Other,5.8,NA,10
A-2500374,Other,Daylight,Fair,Unknown,NA,NA,10
A-2500972,Other,Daylight,Fair,Other,13.8,NA,10
A-2500973,Signal_StopSign,Daylight,Fair,Other,19.6,NA,10
A-2500974,Signal_StopSign,Daylight,Fair,Other,19.6,NA,10
A-2500975,Unknown,Daylight,Fair,Other,10.4,NA,10
A-2501448,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,5.8,NA,10
A-2501453,Unknown,Darkness_Lights_Lit,Fair,Other,5.8,NA,10
A-2502233,Signal_StopSign,Daylight,Fair,Unknown,NA,NA,10
A-2502237,Signal_StopSign,Daylight,Other,Other,10.4,0,10
A-2502240,Unknown,Darkness_Lights_Unlit,Other,Other,11.5,0,10
A-2502241,Signal_StopSign,Darkness_Lights_Unlit,Other,Other,11.5,0,10
A-2502242,Unknown,Darkness_Lights_Lit,Other,Other,8.1,0,10
A-2502243,Unknown,Darkness_Lights_Lit,Other,Other,8.1,0,10
A-2502770,Unknown,Darkness_Lights_Lit,Raining,Other,9.2,0.01,10
A-2503407,Unknown,Daylight,Fair,Other,21.9,NA,10
A-2503408,Unknown,Darkness_Lights_Unlit,Fair,Other,13.8,NA,10
A-2503910,RoadHighwayJunction,Daylight,Fair,Unknown,NA,NA,10
A-2503911,Unknown,Darkness_Lights_Lit,Fair,Other,6.9,NA,10
A-2504414,Unknown,Darkness_Lights_Lit,Fair,Other,11.5,NA,10
A-2504415,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,11.5,NA,10
A-2504420,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,9.2,NA,10
A-2504812,Signal_StopSign,Daylight,Fair,Other,10.4,NA,10
A-2504813,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,6.9,NA,10
A-2505442,Unknown,Daylight,Fair,Other,4.6,NA,10
A-2505443,Unknown,Daylight,Fair,Other,3.5,NA,10
A-2505444,RoadHighwayJunction,Daylight,Fair,Other,5.8,NA,10
A-2505449,Unknown,Darkness_Lights_Lit,Fair,Unknown,NA,NA,10
A-2505451,Unknown,Darkness_Lights_Lit,Fair,Other,4.6,NA,10
A-2506008,Unknown,Daylight,Fair,Unknown,NA,NA,10
A-2506010,Unknown,Daylight,Fair,Other,10.4,NA,10
A-2506013,Unknown,Daylight,Fair,Other,3.5,NA,10
A-2506015,Unknown,Daylight,Fair,Unknown,NA,NA,10
A-2506546,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,5.8,NA,10
A-2506552,RoadHighwayJunction,Daylight,Fair,Other,21.9,NA,10
A-2506553,Unknown,Darkness_Lights_Lit,Fair,Other,16.1,NA,10
A-2507119,Signal_StopSign,Darkness_Lights_Lit,Fair,Unknown,NA,NA,10
A-2507120,Unknown,Darkness_Lights_Lit,Fair,Unknown,NA,NA,10
A-2507125,Unknown,Daylight,Fair,Unknown,NA,NA,10
A-2508648,Unknown,Darkness_Lights_Lit,Fair,Unknown,NA,NA,10
A-2508650,Unknown,Daylight,Fair,Other,5.8,NA,10
