id,latitude,longitude,severity,severity2,road_length_shutdown,dateof,day_of_week,month_of_year,week_of_year,time,city,zipcode,highway,street,side,special_condition,light,weather,wind,wind_speed,precipitation,visibility
A-2210750,33.4482,-111.99539,Slight Delay,Minor/Slight,0,2020-03-20,Fri,3,12,07:32:42,Phoenix,85034,Street,E Washington St,L,Signal_StopSign,Daylight,Fair,Other,5,0,10
A-2210752,33.50737,-112.06501000000002,Moderate Delay,Moderate,0.131,2020-03-20,Fri,3,12,09:15:41,Phoenix,85014-3645,Street,N 7th St,R,Unknown,Daylight,Fair,Other,10,0,10
A-2210753,33.50926,-112.065,Moderate Delay,Moderate,0.131,2020-03-20,Fri,3,12,09:15:41,Phoenix,85012-1617,Street,E Camelback Rd,L,Signal_StopSign,Daylight,Fair,Other,10,0,10
A-2210755,33.46597,-112.15181,Slight Delay,Minor/Slight,0,2020-03-20,Fri,3,12,07:52:41,Phoenix,85009-2052,Street,N 43rd Ave,L,Signal_StopSign,Daylight,Fair,Other,5,0,10
A-2210762,33.53115,-112.15148,Slight Delay,Minor/Slight,0,2020-03-20,Fri,3,12,08:57:28,Phoenix,85019-1443,Street,W Maryland Ave,L,Signal_StopSign,Daylight,Fair,Other,8,0,10
A-2210768,33.495020000000004,-112.10849,Slight Delay,Minor/Slight,0,2020-03-20,Fri,3,12,10:12:13,Phoenix,85015-4904,Street,N 23rd Ave,R,Signal_StopSign,Daylight,Fair,Other,9,0,10
A-2210779,33.49496,-112.16891,Slight Delay,Minor/Slight,0,2020-03-20,Fri,3,12,11:21:07,Phoenix,85031,Street,W Indian School Rd,R,Signal_StopSign,Daylight,Fair,Other,5,0,10
A-2210782,33.509240000000005,-112.0475,Slight Delay,Minor/Slight,0,2020-03-20,Fri,3,12,11:32:43,Phoenix,85016-4605,Street,N 16th St,R,Signal_StopSign,Daylight,Fair,Other,7,0,10
A-2210793,33.47981,-112.23778,Slight Delay,Minor/Slight,0,2020-03-20,Fri,3,12,12:54:20,Phoenix,85033,Street,W Thomas Rd,R,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,3,0,10
A-2210799,33.48016,-112.2206,Slight Delay,Minor/Slight,0,2020-03-20,Fri,3,12,15:41:34,Phoenix,85033,Street,N 75th Ave,R,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,3,0,10
A-2210800,33.592240000000004,-112.00935,Moderate Delay,Moderate,0,2020-03-20,Fri,3,12,15:55:10,Phoenix,85028,highway,Piestewa Fwy N,R,Unknown,Darkness_Lights_Lit,Fair,Other,3,0,10
A-2212067,33.4805,-112.14296000000002,Slight Delay,Minor/Slight,0,2020-03-20,Fri,3,12,16:23:51,Phoenix,85009-1306,Street,N 39th Ave,L,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,3,0,10
A-2212069,33.48023,-112.04764,Slight Delay,Minor/Slight,0,2020-03-20,Fri,3,12,18:08:58,Phoenix,85014-5731,Street,E Thomas Rd,L,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,8,0,10
A-2212076,33.3533,-111.97138,Moderate Delay,Moderate,0.635,2020-03-21,Sat,3,12,01:04:26,Phoenix,85044,highway,Pearl Harbor Memorial Highway,R,Unknown,Daylight,Fair,Other,3,0,10
A-2212077,33.71275,-112.13503,Slight Delay,Minor/Slight,0,2020-03-21,Sat,3,12,02:22:37,Phoenix,85083,Street,W Happy Valley Rd,L,Signal_StopSign,Daylight,Fair,Other,0,0,10
A-2212084,33.45136,-112.09130999999999,Slight Delay,Minor/Slight,0,2020-03-21,Sat,3,12,05:06:05,Phoenix,85007-2414,Street,W Van Buren St,R,Signal_StopSign,Daylight,Fair,Other,7,0,10
A-2212086,33.58193,-112.1515,Slight Delay,Minor/Slight,0,2020-03-21,Sat,3,12,04:35:11,Phoenix,85029,Street,N 43rd Ave,R,Signal_StopSign,Daylight,Fair,Other,3,0,10
A-2212087,33.465070000000004,-112.2553,Slight Delay,Minor/Slight,0,2020-03-21,Sat,3,12,05:27:10,Phoenix,85037,Street,N 91st Ave,L,Signal_StopSign,Daylight,Fair,Other,5,0,10
A-2212089,33.48045,-111.99552,Slight Delay,Minor/Slight,0,2020-03-21,Sat,3,12,05:16:03,Phoenix,85018-7104,Street,N 40th St,L,Signal_StopSign,Daylight,Fair,Other,7,0,10
A-2212091,33.45142,-112.13451,Slight Delay,Minor/Slight,0,2020-03-21,Sat,3,12,05:24:10,Phoenix,85009-4725,Street,N 35th Ave,R,Signal_StopSign,Daylight,Fair,Other,8,0,10
A-2212092,33.47313,-112.13441,Slight Delay,Minor/Slight,0,2020-03-21,Sat,3,12,05:32:35,Phoenix,85009-2349,Street,N 35th Ave,R,Signal_StopSign,Daylight,Fair,Other,8,0,10
A-2212095,33.43691,-112.1519,Slight Delay,Minor/Slight,0,2020-03-21,Sat,3,12,06:21:10,Phoenix,85009-5321,Street,W Buckeye Rd,L,Signal_StopSign,Daylight,Fair,Other,8,0,10
A-2212096,33.61152,-112.01328,Slight Delay,Minor/Slight,0,2020-03-21,Sat,3,12,06:24:40,Phoenix,85032,Street,N 32nd St,L,Signal_StopSign,Daylight,Fair,Unknown,NA,0,10
A-2212101,33.48049,-112.15165,Slight Delay,Minor/Slight,0,2020-03-21,Sat,3,12,06:34:44,Phoenix,85019-4335,Street,W Thomas Rd,R,Signal_StopSign,Daylight,Fair,Other,6,0,10
A-2212102,33.466,-112.16911,Slight Delay,Minor/Slight,0,2020-03-21,Sat,3,12,06:45:36,Phoenix,85035,Street,W McDowell Rd,R,Signal_StopSign,Daylight,Fair,Other,6,0,10
A-2212114,33.45139,-112.14313,Slight Delay,Minor/Slight,0,2020-03-21,Sat,3,12,08:56:12,Phoenix,85009-4101,Street,W Van Buren St,R,Signal_StopSign,Daylight,Fair,Other,8,0,10
A-2212121,33.62624,-112.0199,Slight Delay,Minor/Slight,0,2020-03-21,Sat,3,12,10:30:24,Phoenix,85032,Street,N 29th St,R,Signal_StopSign,Daylight,Fair,Other,10,0,10
A-2212123,33.43675,-112.10001,Slight Delay,Minor/Slight,0,2020-03-21,Sat,3,12,11:12:51,Phoenix,85007-3522,Street,W Buckeye Rd,L,Signal_StopSign,Daylight,Fair,Other,8,0,10
A-2212126,33.66791,-112.1188,Slight Delay,Minor/Slight,0,2020-03-21,Sat,3,12,12:05:36,Phoenix,85027-3927,highway,W Agua Fria Fwy,L,Unknown,Darkness_Lights_Lit,Fair,Other,8,0,10
A-2212129,33.58186,-112.12208,Slight Delay,Minor/Slight,0,2020-03-21,Sat,3,12,13:02:04,Phoenix,85029,Street,N 28th Dr,R,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,7,0,10
A-2212131,33.49465,-112.2206,Slight Delay,Minor/Slight,0,2020-03-21,Sat,3,12,14:07:42,Phoenix,85033-3001,Street,W Indian School Rd,R,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,7,0,10
A-2212133,33.69835,-112.1349,Slight Delay,Minor/Slight,0,2020-03-21,Sat,3,12,13:56:50,Phoenix,85027,Street,N 35th Ave,R,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,6,0,10
A-2212140,33.39224,-112.06468,Slight Delay,Minor/Slight,0,2020-03-21,Sat,3,12,15:41:39,Phoenix,85040-3142,Street,E Southern Ave,R,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,5,0,10
A-2213131,33.44725,-112.11752,Slight Delay,Minor/Slight,0,2020-03-21,Sat,3,12,18:03:48,Phoenix,85009-5122,Street,W Jefferson St,L,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,0,0,10
A-2213132,33.46183,-112.0773,Somewhat Delay,Minor/Slight,0,2020-03-21,Sat,3,12,19:32:43,Phoenix,85003,Street,Hance Deck Park Tunnel,R,Unknown,Darkness_Lights_Lit,Fair,Other,5,0,10
A-2213133,33.67259,-111.9709,Somewhat Delay,Minor/Slight,0,2020-03-21,Sat,3,12,21:23:40,Phoenix,85054,highway,AZ-101 Loop W,R,Unknown,Darkness_Lights_Lit,Fair,Other,3,0,10
A-2213134,33.474909999999994,-112.1132,Somewhat Delay,Minor/Slight,0,2020-03-21,Sat,3,12,19:30:07,Phoenix,85009,highway,Black Canyon Fwy S,R,Unknown,Darkness_Lights_Lit,Fair,Other,5,0,10
A-2213135,33.52004,-112.1124,Somewhat Delay,Minor/Slight,0,2020-03-21,Sat,3,12,19:45:12,Phoenix,85015,highway,Black Canyon Fwy S,R,Unknown,Darkness_Lights_Lit,Fair,Other,5,0,10
A-2213136,33.45418,-112.10804,Somewhat Delay,Minor/Slight,0,2020-03-21,Sat,3,12,19:31:52,Phoenix,85009,highway,US-60 W,R,Unknown,Darkness_Lights_Lit,Fair,Other,5,0,10
A-2213137,33.49492,-112.0835,Slight Delay,Minor/Slight,0,2020-03-21,Sat,3,12,22:43:59,Phoenix,85013,Street,N 7th Ave,L,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,5,0,10
A-2213138,33.50881,-112.2377,Slight Delay,Minor/Slight,0,2020-03-21,Sat,3,12,23:58:01,Phoenix,85033,Street,N 83rd Ave,R,Signal_StopSign,Daylight,Fair,Other,5,0,10
A-2213144,33.69832,-112.09997,Slight Delay,Minor/Slight,0,2020-03-22,Sun,3,12,01:56:48,Phoenix,85027-1249,Street,W Pinnacle Peak Rd,L,Signal_StopSign,Daylight,Fair,Other,6,0,10
A-2213157,33.446999999999996,-112.1001,Slight Delay,Minor/Slight,0,2020-03-22,Sun,3,12,05:43:34,Phoenix,85009,Street,S 19th Ave,R,Signal_StopSign,Daylight,Fair,Other,3,0,10
A-2213158,33.52397,-112.1343,Slight Delay,Minor/Slight,0,2020-03-22,Sun,3,12,05:44:53,Phoenix,85019,Street,N 35th Ave,L,Signal_StopSign,Daylight,Fair,Other,0,0,10
A-2213162,33.58188,-112.134,Slight Delay,Minor/Slight,0,2020-03-22,Sun,3,12,06:46:34,Phoenix,85029,Street,N 35th Ave,R,Signal_StopSign,Daylight,Fair,Other,3,0,10
A-2213164,33.52397,-112.1343,Slight Delay,Minor/Slight,0,2020-03-22,Sun,3,12,07:42:38,Phoenix,85019,Street,N 35th Ave,L,Signal_StopSign,Daylight,Fair,Other,0,0,10
A-2213166,33.461209999999994,-112.08822,Moderate Delay,Moderate,1.043,2020-03-22,Sun,3,12,09:23:56,Phoenix,85007,highway,Pearl Harbor Memorial Highway,R,Unknown,Daylight,Fair,Other,0,0,10
A-2213167,33.44825,-112.07893,Slight Delay,Minor/Slight,0,2020-03-22,Sun,3,12,09:04:45,Phoenix,85003-2103,Street,W Washington St,R,Signal_StopSign,Daylight,Fair,Other,0,0,10
A-2213169,33.58193,-112.1515,Slight Delay,Minor/Slight,0,2020-03-22,Sun,3,12,09:52:07,Phoenix,85029,Street,N 43rd Ave,R,Signal_StopSign,Daylight,Fair,Other,0,0,10
A-2213170,33.466120000000004,-112.26883,Somewhat Delay,Minor/Slight,0,2020-03-22,Sun,3,12,10:34:46,Phoenix,85037,highway,Agua Fria Fwy S,R,Unknown,Daylight,Fair,Other,3,0,10
A-2213171,33.58193,-112.1515,Slight Delay,Minor/Slight,0,2020-03-22,Sun,3,12,09:53:19,Phoenix,85029,Street,N 43rd Ave,R,Signal_StopSign,Daylight,Fair,Other,0,0,10
A-2213172,33.39203,-112.1335,Slight Delay,Minor/Slight,0,2020-03-22,Sun,3,12,10:44:42,Phoenix,85041-4301,Street,W Southern Ave,L,Signal_StopSign,Daylight,Fair,Other,0,0,10
A-2213177,33.49471,-112.065,Slight Delay,Minor/Slight,0,2020-03-22,Sun,3,12,11:34:03,Phoenix,85014-4610,Street,N 7th St,R,Signal_StopSign,Daylight,Fair,Other,6,0,10
A-2213178,33.53836,-112.07375,Slight Delay,Minor/Slight,0,2020-03-22,Sun,3,12,12:39:28,Phoenix,85020,Street,N Central Ave,L,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,0,0,10
A-2213179,33.46597,-112.15181,Slight Delay,Minor/Slight,0,2020-03-22,Sun,3,12,13:06:31,Phoenix,85009-2052,Street,N 43rd Ave,L,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,5,0,10
A-2215893,33.48023,-112.04764,Slight Delay,Minor/Slight,0,2020-03-22,Sun,3,12,18:19:37,Phoenix,85014-5731,Street,E Thomas Rd,L,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,0,0,10
A-2215895,33.553129999999996,-112.1342,Slight Delay,Minor/Slight,0,2020-03-22,Sun,3,12,21:16:47,Phoenix,85051-6521,Street,W Northern Ave,R,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,0,0,10
A-2215903,33.45142,-112.0826,Slight Delay,Minor/Slight,0,2020-03-23,Mon,3,12,00:19:42,Phoenix,85007-2509,Street,Grand Ave,L,Signal_StopSign,Daylight,Fair,Other,0,0,10
A-2215904,33.442209999999996,-112.0777,Slight Delay,Minor/Slight,0,2020-03-23,Mon,3,12,00:25:49,Phoenix,85003,Street,W Lincoln St,R,Unknown,Daylight,Fair,Other,0,0,10
A-2215905,33.44641,-112.0699,Slight Delay,Minor/Slight,0,2020-03-23,Mon,3,12,00:26:13,Phoenix,85004-2416,Street,S 3rd St,R,Signal_StopSign,Daylight,Fair,Other,0,0,10
A-2215918,33.45134,-112.0129,Slight Delay,Minor/Slight,0,2020-03-23,Mon,3,12,04:00:13,Phoenix,85008,Street,E Van Buren St,L,Signal_StopSign,Daylight,Fair,Other,0,0,10
A-2215927,33.48769,-112.13432,Slight Delay,Minor/Slight,0,2020-03-23,Mon,3,12,06:06:01,Phoenix,85017-4812,Street,W Osborn Rd,R,Signal_StopSign,Daylight,Fair,Other,6,0,10
A-2215928,33.49496,-112.15171,Slight Delay,Minor/Slight,0,2020-03-23,Mon,3,12,06:03:56,Phoenix,85031-2978,Street,N 43rd Ave,L,Signal_StopSign,Daylight,Fair,Other,12,0,10
A-2215933,33.46532,-112.238,Slight Delay,Minor/Slight,0,2020-03-23,Mon,3,12,06:25:36,Phoenix,85035,Street,W McDowell Rd,R,Signal_StopSign,Daylight,Fair,Other,15,0,10
A-2215937,33.46532,-112.238,Slight Delay,Minor/Slight,0,2020-03-23,Mon,3,12,07:17:44,Phoenix,85035,Street,W McDowell Rd,R,Signal_StopSign,Daylight,Fair,Other,14,0,10
A-2215941,33.64034,-112.07417,Slight Delay,Minor/Slight,0,2020-03-23,Mon,3,12,08:51:52,Phoenix,85022-2309,Street,E Bell Rd,R,Signal_StopSign,Daylight,Fair,Other,18,0,10
A-2215943,33.436820000000004,-112.11729,Slight Delay,Minor/Slight,0,2020-03-23,Mon,3,12,09:26:19,Phoenix,85009-5744,Street,W Buckeye Rd,R,Signal_StopSign,Daylight,Fair,Other,12,0,10
A-2215944,33.451370000000004,-112.06519,Slight Delay,Minor/Slight,0,2020-03-23,Mon,3,12,09:30:34,Phoenix,85034,Street,N 7th St,R,Signal_StopSign,Daylight,Fair,Other,12,0,10
A-2215946,33.40678,-112.04713,Slight Delay,Minor/Slight,0,2020-03-23,Mon,3,12,09:40:50,Phoenix,85040-2405,Street,E Broadway Rd,R,Signal_StopSign,Daylight,Fair,Other,12,0,10
A-2215949,33.56797,-112.06521,Slight Delay,Minor/Slight,0,2020-03-23,Mon,3,12,10:25:39,Phoenix,85020-2522,Street,N Cave Creek Rd,R,Signal_StopSign,Daylight,Fair,Other,10,0,10
A-2215955,33.46532,-112.238,Slight Delay,Minor/Slight,0,2020-03-23,Mon,3,12,11:19:26,Phoenix,85035,Street,W McDowell Rd,R,Signal_StopSign,Daylight,Fair,Other,18,0,10
A-2215961,33.40705,-112.0126,Slight Delay,Minor/Slight,0,2020-03-23,Mon,3,12,11:59:58,Phoenix,85040,Street,S 32nd St,R,Signal_StopSign,Darkness_Lights_Unlit,Fair,Other,14,0,10
A-2215964,33.640570000000004,-112.0309,Slight Delay,Minor/Slight,0,2020-03-23,Mon,3,12,12:25:48,Phoenix,85022-2902,Street,E Bell Rd,L,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,13,0,10
A-2215968,33.4659,-112.11043,Slight Delay,Minor/Slight,0,2020-03-23,Mon,3,12,12:58:29,Phoenix,85009-2926,Street,W McDowell Rd,L,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,14,0,10
A-2215969,33.578759999999996,-112.01098,Somewhat Delay,Minor/Slight,0,2020-03-23,Mon,3,12,13:39:40,Phoenix,85028,highway,Piestewa Fwy N,R,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,5,0,10
A-2215970,33.4659,-112.11043,Slight Delay,Minor/Slight,0,2020-03-23,Mon,3,12,13:48:06,Phoenix,85009-2926,Street,W McDowell Rd,L,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,13,0,10
A-2215971,33.578759999999996,-112.01098,Somewhat Delay,Minor/Slight,0,2020-03-23,Mon,3,12,13:47:03,Phoenix,85028,highway,Piestewa Fwy N,R,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,5,0,10
A-2218271,33.50947,-112.11699,Slight Delay,Minor/Slight,0,2020-03-23,Mon,3,12,16:49:01,Phoenix,85017-3211,Street,W Camelback Rd,R,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,3,0,10
A-2218280,33.480259999999994,-112.0393,Slight Delay,Minor/Slight,0,2020-03-24,Tue,3,12,00:46:43,Phoenix,85006,Street,E Thomas Rd,R,Unknown,Daylight,Fair,Other,6,0,10
A-2218283,33.53862,-112.1128,Slight Delay,Minor/Slight,0,2020-03-24,Tue,3,12,00:52:01,Phoenix,85051,Street,W Glendale Ave,R,Signal_StopSign,Daylight,Fair,Other,0,0,10
A-2218284,33.42958,-112.11722,Slight Delay,Minor/Slight,0,2020-03-24,Tue,3,12,00:53:14,Phoenix,85009-6455,Street,W Durango St,R,Signal_StopSign,Daylight,Fair,Other,6,0,10
A-2218286,33.49471,-112.05631,Slight Delay,Minor/Slight,0,2020-03-24,Tue,3,12,00:55:48,Phoenix,85014-4932,Street,N 12th St,L,Signal_StopSign,Daylight,Fair,Other,6,0,10
A-2218289,33.46595,-112.1172,Slight Delay,Minor/Slight,0,2020-03-24,Tue,3,12,01:03:28,Phoenix,85009-2616,Street,N 27th Ave,L,Signal_StopSign,Daylight,Fair,Other,6,0,10
A-2218298,33.509570000000004,-112.1863,Slight Delay,Minor/Slight,0,2020-03-24,Tue,3,12,02:50:08,Phoenix,85033,Street,N 59th Ave,R,Signal_StopSign,Daylight,Fair,Other,5,0,10
A-2218301,33.661970000000004,-112.1146,Slight Delay,Minor/Slight,0,2020-03-24,Tue,3,12,03:09:00,Phoenix,85027,highway,N Black Canyon Hwy,R,Signal_StopSign,Daylight,Fair,Other,0,0,10
A-2218304,33.37769,-112.0473,Slight Delay,Minor/Slight,0,2020-03-24,Tue,3,12,03:21:38,Phoenix,85042-6801,Street,E Baseline Rd,R,Signal_StopSign,Daylight,Fair,Other,9,0,10
A-2218314,33.46578,-112.0737,Slight Delay,Minor/Slight,0,2020-03-24,Tue,3,12,05:05:13,Phoenix,85004-1646,Street,N Central Ave,R,Signal_StopSign,Daylight,Fair,Other,0,0,10
A-2218316,33.42848,-112.0999,Slight Delay,Minor/Slight,0,2020-03-24,Tue,3,12,05:33:14,Phoenix,85009,Street,S 19th Ave,R,Signal_StopSign,Daylight,Fair,Other,0,0,10
A-2218317,33.49136,-112.11313,Somewhat Delay,Minor/Slight,0,2020-03-24,Tue,3,12,06:56:56,Phoenix,85015,highway,Black Canyon Fwy S,R,RoadHighwayJunction,Daylight,Fair,Other,6,0,10
A-2218319,33.49855,-112.11305,Somewhat Delay,Minor/Slight,0.484,2020-03-24,Tue,3,12,06:35:05,Phoenix,85015,highway,Black Canyon Fwy S,R,Signal_StopSign,Daylight,Fair,Other,6,0,10
A-2218321,33.49496,-112.13991,Slight Delay,Minor/Slight,0,2020-03-24,Tue,3,12,06:05:15,Phoenix,85019-3710,Street,N 38th Ave,L,Signal_StopSign,Daylight,Fair,Other,5,0,10
A-2218323,33.48511,-112.26378,Somewhat Delay,Minor/Slight,0,2020-03-24,Tue,3,12,06:36:34,Phoenix,85037,highway,AZ-101 Loop N,R,Unknown,Daylight,Fair,Other,6,0,10
A-2218325,33.49855,-112.11305,Somewhat Delay,Minor/Slight,0.484,2020-03-24,Tue,3,12,06:41:12,Phoenix,85015,highway,Black Canyon Fwy S,R,Signal_StopSign,Daylight,Fair,Other,6,0,10
A-2218326,33.46282,-112.2143,Somewhat Delay,Minor/Slight,0,2020-03-24,Tue,3,12,06:58:03,Phoenix,85043,highway,I-10 W,R,Unknown,Daylight,Fair,Other,6,0,10
A-2218327,33.49137,-112.11313,Somewhat Delay,Minor/Slight,0,2020-03-24,Tue,3,12,06:58:51,Phoenix,85015,highway,Black Canyon Fwy S,R,RoadHighwayJunction,Daylight,Fair,Other,6,0,10
A-2218340,33.46597,-112.1345,Slight Delay,Minor/Slight,0,2020-03-24,Tue,3,12,09:23:12,Phoenix,85009-3318,Street,N 35th Ave,L,Signal_StopSign,Daylight,Fair,Other,8,0,10
A-2218357,33.61188,-111.99594,Slight Delay,Minor/Slight,0,2020-03-24,Tue,3,12,11:15:15,Phoenix,85032-5836,Street,E Thunderbird Rd,R,Signal_StopSign,Daylight,Fair,Other,9,0,10
A-2218358,33.47994,-112.11706,Slight Delay,Minor/Slight,0,2020-03-24,Tue,3,12,11:28:12,Phoenix,85009-1707,Street,N 27th Ave,L,Signal_StopSign,Daylight,Fair,Other,13,0,10
A-2218359,33.36322,-112.10052,Slight Delay,Minor/Slight,0,2020-03-24,Tue,3,12,11:43:01,Phoenix,85041,Street,W Dobbins Rd,L,Unknown,Darkness_Lights_Unlit,Fair,Other,13,0,10
A-2218362,33.40678,-112.04713,Slight Delay,Minor/Slight,0,2020-03-24,Tue,3,12,11:52:32,Phoenix,85040-2405,Street,E Broadway Rd,R,Signal_StopSign,Darkness_Lights_Unlit,Fair,Other,13,0,10
A-2218370,33.610890000000005,-112.115,Slight Delay,Minor/Slight,0,2020-03-24,Tue,3,12,12:52:15,Phoenix,85023,Street,W Thunderbird Rd,R,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,10,0,10
A-2218371,33.46598,-112.18644,Slight Delay,Minor/Slight,0,2020-03-24,Tue,3,12,12:58:32,Phoenix,85035,Street,W McDowell Rd,R,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,5,0,10
A-2218373,33.640570000000004,-112.0309,Slight Delay,Minor/Slight,0,2020-03-24,Tue,3,12,13:40:08,Phoenix,85022-2902,Street,E Bell Rd,L,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,5,0,10
A-2218375,33.67259,-111.9709,Somewhat Delay,Minor/Slight,0,2020-03-24,Tue,3,12,14:36:01,Phoenix,85054,highway,AZ-101 Loop W,R,Unknown,Darkness_Lights_Lit,Fair,Other,3,0,10
A-2220334,33.494279999999996,-112.23771,Slight Delay,Minor/Slight,0,2020-03-24,Tue,3,12,16:18:20,Phoenix,85033-2905,Street,W Indian School Rd,R,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,8,0,10
A-2220336,33.49507,-112.1865,Slight Delay,Minor/Slight,0,2020-03-24,Tue,3,12,23:30:10,Phoenix,85031-2421,Street,W Indian School Rd,R,Signal_StopSign,Daylight,Fair,Other,0,0,10
A-2220338,33.68757,-112.03115,Slight Delay,Minor/Slight,0,2020-03-25,Wed,3,13,00:14:01,Phoenix,85050,Street,E Deer Valley Rd,R,Signal_StopSign,Daylight,Fair,Other,5,0,10
A-2220340,33.68757,-112.03115,Slight Delay,Minor/Slight,0,2020-03-25,Wed,3,13,00:52:02,Phoenix,85050,Street,E Deer Valley Rd,R,Signal_StopSign,Daylight,Fair,Other,0,0,10
A-2220341,33.62623,-112.0082,Slight Delay,Minor/Slight,0,2020-03-25,Wed,3,13,01:04:35,Phoenix,85032,Street,E Greenway Rd,R,Unknown,Daylight,Fair,Other,0,0,10
A-2220344,33.66917,-112.05912,Somewhat Delay,Minor/Slight,0,2020-03-25,Wed,3,13,03:09:51,Phoenix,85024,highway,Pima Fwy W,R,Unknown,Daylight,Fair,Other,7,0,10
A-2220346,33.4876,-112.08319,Slight Delay,Minor/Slight,0,2020-03-25,Wed,3,13,02:39:32,Phoenix,85013-4108,Street,N 7th Ave,R,Signal_StopSign,Daylight,Fair,Other,9,0,10
A-2220348,33.52402,-112.09118,Slight Delay,Minor/Slight,0,2020-03-25,Wed,3,13,03:24:02,Phoenix,85015,Street,N 15th Ave,L,Signal_StopSign,Daylight,Fair,Other,5,0,10
A-2220353,33.52402,-112.09118,Slight Delay,Minor/Slight,0,2020-03-25,Wed,3,13,03:32:38,Phoenix,85015,Street,N 15th Ave,L,Signal_StopSign,Daylight,Fair,Other,5,0,10
A-2220362,33.5475,-112.04765,Slight Delay,Minor/Slight,0,2020-03-25,Wed,3,13,06:02:56,Phoenix,85020-4435,Street,N 16th St,L,Signal_StopSign,Daylight,Fair,Other,5,0,10
A-2220374,33.392179999999996,-112.11634,Slight Delay,Minor/Slight,0,2020-03-25,Wed,3,13,08:12:43,Phoenix,85041-5200,Street,S 27th Ave,R,Signal_StopSign,Daylight,Fair,Other,6,0,10
A-2220375,33.76935,-112.13128,Somewhat Delay,Minor/Slight,0,2020-03-25,Wed,3,13,08:58:04,Phoenix,85085,highway,AZ-303 Loop S,R,Unknown,Daylight,Fair,Other,5,0,10
A-2220376,33.640570000000004,-112.0309,Slight Delay,Minor/Slight,0,2020-03-25,Wed,3,13,08:28:59,Phoenix,85022-2902,Street,E Bell Rd,L,Signal_StopSign,Daylight,Fair,Other,5,0,10
A-2220379,33.31528,-112.0069,Slight Delay,Minor/Slight,0,2020-03-25,Wed,3,13,08:46:17,Phoenix,85044,Street,E Ray Rd,R,Signal_StopSign,Daylight,Fair,Other,7,0,10
A-2220380,33.67265,-112.02379,Somewhat Delay,Minor/Slight,0,2020-03-25,Wed,3,13,09:14:10,Phoenix,85050,highway,AZ-101 Loop E,R,Unknown,Daylight,Fair,Other,5,0,10
A-2220383,33.48025,-112.06944,Slight Delay,Minor/Slight,0,2020-03-25,Wed,3,13,09:38:59,Phoenix,85012,Street,E Thomas Rd,L,Signal_StopSign,Daylight,Fair,Other,5,0,10
A-2220386,33.58186,-112.12208,Slight Delay,Minor/Slight,0,2020-03-25,Wed,3,13,09:56:37,Phoenix,85029,Street,N 28th Dr,R,Signal_StopSign,Daylight,Fair,Other,3,0,10
A-2220392,33.40732,-111.9783,Slight Delay,Minor/Slight,0,2020-03-25,Wed,3,13,10:20:33,Phoenix,85040,Street,Broadway Rd,R,Signal_StopSign,Daylight,Fair,Other,5,0,10
A-2220393,33.509240000000005,-112.0475,Slight Delay,Minor/Slight,0,2020-03-25,Wed,3,13,10:16:44,Phoenix,85016-4605,Street,N 16th St,R,Signal_StopSign,Daylight,Fair,Other,5,0,10
A-2220395,33.46305,-112.18031,Somewhat Delay,Minor/Slight,0,2020-03-25,Wed,3,13,10:29:05,Phoenix,85043,highway,I-10 W,R,Unknown,Daylight,Fair,Other,3,0,10
A-2220401,33.407309999999995,-111.98157,Slight Delay,Minor/Slight,0.18899999999999997,2020-03-25,Wed,3,13,12:29:14,Phoenix,85040-8827,Street,E Broadway Rd,R,Unknown,Darkness_Lights_Lit,Fair,Other,10,0,10
A-2220405,33.39223,-112.07323999999998,Slight Delay,Minor/Slight,0,2020-03-25,Wed,3,13,12:17:12,Phoenix,85040-3039,Street,E Southern Ave,R,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,9,0,10
A-2220406,33.48025,-112.06944,Slight Delay,Minor/Slight,0,2020-03-25,Wed,3,13,12:21:12,Phoenix,85012,Street,E Thomas Rd,L,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,10,0,10
